Data_Ora_Incidente,Provincia,Giorno_Settimana,Tipo_Strada,Numero_Feriti,Numero_Morti,Velocita_Media_Stimata
2025-02-07 15:29:46,Torino,Venerdì,State,1,6,72
2023-05-12 07:17:57,Genova,Venerdì,Urban,3,4,120
2024-05-02 08:59:31,Napoli,Giovedì,Urban,4,0,89
2024-05-02 09:36:23,Bologna,Giovedì,Highway,0,4,55
2024-11-23 19:00:27,Bari,Sabato,Highway,4,6,31
2023-12-23 06:13:43,Genova,Sabato,Urban,10,6,117
2024-03-19 15:43:37,Firenze,Martedì,Highway,10,3,58
2024-11-26 07:21:31,Torino,Martedì,Urban,1,4,54
2023-03-15 21:01:51,Bari,Mercoledì,State,6,0,89
2024-12-27 00:00:10,Bari,Venerdì,State,10,3,90
2024-05-20 14:41:48,Bari,Lunedì,Urban,8,1,60
2025-06-07 14:40:00,Genova,Sabato,State,0,0,92
2022-11-19 13:33:40,Napoli,Sabato,State,4,5,82
2025-04-26 16:29:58,Firenze,Sabato,State,1,4,87
2024-12-18 09:24:57,Bologna,Mercoledì,Urban,10,3,70
2022-10-07 02:19:25,Genova,Venerdì,Highway,0,7,49
2023-12-09 06:23:15,Milano,Sabato,State,0,7,63
2022-09-05 03:30:08,Napoli,Lunedì,State,4,5,70
2025-02-21 08:27:19,Bari,Venerdì,Highway,7,0,110
2024-07-02 00:24:40,Firenze,Martedì,Highway,9,6,115
2024-09-19 20:58:09,Bari,Giovedì,Urban,6,7,53
2022-10-30 17:09:52,Bari,Domenica,Highway,7,3,84
2024-09-30 08:34:15,Bologna,Lunedì,Urban,0,4,118
2024-05-30 09:00:52,Bologna,Giovedì,Highway,0,3,71
2022-07-10 05:35:39,Genova,Domenica,Highway,10,7,34
2023-02-15 08:33:14,Napoli,Mercoledì,State,9,1,32
2023-02-18 13:38:26,Napoli,Sabato,Urban,5,7,74
2024-10-17 14:15:09,Bari,Giovedì,Urban,4,0,58
2024-12-26 01:50:16,Genova,Giovedì,Highway,2,3,106
2024-03-26 15:41:48,Milano,Martedì,Urban,5,5,70
2025-03-05 08:49:59,Firenze,Mercoledì,State,7,0,64
2025-06-01 10:27:43,Torino,Domenica,State,3,2,65
2024-05-17 16:54:26,Torino,Venerdì,Highway,2,3,106
2024-01-12 17:54:35,Milano,Venerdì,Urban,8,5,114
2025-02-24 11:17:16,Genova,Lunedì,State,10,5,55
2024-01-19 07:09:02,Roma,Venerdì,Highway,9,6,69
2025-05-23 03:19:44,Napoli,Venerdì,Urban,3,4,35
2024-02-27 21:56:07,Roma,Martedì,Highway,6,1,38
2022-12-26 23:56:39,Bari,Lunedì,State,3,7,98
2022-09-19 02:45:04,Milano,Lunedì,Highway,1,2,113
2025-04-04 03:32:58,Firenze,Venerdì,State,5,4,55
2024-09-08 12:56:00,Firenze,Domenica,Highway,1,0,90
2025-03-13 09:00:40,Torino,Giovedì,Urban,4,1,81
2025-06-11 23:41:59,Bari,Mercoledì,State,2,6,67
2023-05-22 16:04:44,Torino,Lunedì,Highway,0,3,49
2025-03-24 23:12:28,Bologna,Lunedì,State,4,3,71
2025-01-29 11:05:11,Roma,Mercoledì,State,5,2,40
2024-04-06 06:02:06,Firenze,Sabato,State,5,5,32
2025-04-17 18:35:34,Genova,Giovedì,Highway,6,6,101
2024-08-05 20:05:04,Torino,Lunedì,Highway,2,4,54
2024-12-30 01:25:40,Torino,Lunedì,Highway,0,3,88
2024-05-05 22:07:37,Bari,Domenica,Highway,9,0,80
2024-10-09 20:30:27,Torino,Mercoledì,Highway,7,0,87
2024-12-19 06:32:16,Genova,Giovedì,Highway,4,3,63
2022-11-29 15:22:18,Napoli,Martedì,Highway,2,7,65
2022-10-02 17:58:34,Firenze,Domenica,Urban,6,4,63
2024-04-28 23:53:11,Napoli,Domenica,Highway,3,3,42
2022-09-16 05:01:51,Genova,Venerdì,State,6,2,53
2024-03-31 14:04:28,Bologna,Domenica,State,1,5,54
2023-10-16 17:55:04,Genova,Lunedì,State,3,5,102
2024-01-11 05:17:14,Napoli,Giovedì,Highway,9,0,84
2024-10-27 05:38:12,Bologna,Domenica,State,9,4,67
2024-02-17 03:33:37,Bari,Sabato,State,7,5,76
2023-08-21 13:22:09,Milano,Lunedì,State,6,2,116
2025-04-30 20:16:55,Firenze,Mercoledì,Urban,3,3,44
2022-08-04 06:03:54,Roma,Giovedì,Urban,8,5,49
2025-01-19 08:01:26,Bari,Domenica,State,0,1,74
2023-09-28 03:51:16,Milano,Giovedì,State,6,6,103
2023-12-17 01:02:21,Roma,Domenica,Urban,9,2,78
2022-09-09 14:42:24,Milano,Venerdì,Urban,4,2,85
2024-08-07 19:30:11,Napoli,Mercoledì,Urban,8,3,83
2023-05-07 03:02:46,Napoli,Domenica,State,9,1,84
2024-06-18 13:40:57,Napoli,Martedì,Urban,4,3,44
2023-10-20 06:34:59,Roma,Venerdì,Highway,2,4,67
2024-10-07 09:19:28,Firenze,Lunedì,Urban,7,4,106
2024-12-30 06:06:35,Bari,Lunedì,State,9,7,61
2024-07-13 17:24:38,Firenze,Sabato,Highway,9,0,37
2023-09-11 18:20:16,Napoli,Lunedì,Urban,8,6,56
2022-07-19 16:21:50,Bari,Martedì,Highway,10,7,98
2022-12-31 14:35:58,Bari,Sabato,Highway,4,2,32
2023-05-27 19:35:15,Firenze,Sabato,State,6,7,49
2023-09-08 13:06:10,Bologna,Venerdì,State,9,2,44
2023-09-17 21:13:40,Napoli,Domenica,Highway,3,3,80
2023-10-11 01:27:59,Bologna,Mercoledì,State,0,2,75
2023-06-01 07:03:08,Firenze,Giovedì,State,9,1,65
2022-08-23 04:30:13,Genova,Martedì,Urban,8,7,85
2022-10-17 07:47:09,Roma,Lunedì,State,1,0,46
2023-11-06 09:44:58,Torino,Lunedì,State,4,0,85
2023-12-06 00:27:27,Milano,Mercoledì,Urban,2,7,39
2022-11-27 16:09:26,Genova,Domenica,Highway,6,3,104
2022-09-07 11:25:28,Milano,Mercoledì,Highway,1,5,61
2022-08-15 00:08:10,Bologna,Lunedì,State,7,0,43
2023-11-15 10:32:58,Napoli,Mercoledì,State,5,5,46
2024-08-07 23:11:55,Milano,Mercoledì,Urban,8,7,114
2024-06-03 11:23:38,Roma,Lunedì,Urban,0,2,58
2025-03-05 04:19:56,Genova,Mercoledì,State,1,1,38
2024-05-20 14:45:20,Torino,Lunedì,Highway,0,5,116
2024-03-16 23:39:16,Bologna,Sabato,Highway,9,1,117
2025-01-13 21:39:58,Bari,Lunedì,Highway,1,5,48
2023-11-05 13:06:22,Napoli,Domenica,Urban,10,1,63
2022-09-29 16:56:45,Napoli,Giovedì,Highway,8,7,33
2024-07-30 08:03:26,Genova,Martedì,Highway,8,5,57
2025-04-05 01:54:15,Bari,Sabato,Highway,9,5,92
2023-11-02 02:52:07,Roma,Giovedì,Urban,8,4,77
2025-01-24 06:11:00,Bari,Venerdì,Urban,2,7,87
2023-01-07 06:22:01,Milano,Sabato,Highway,8,6,107
2023-08-01 07:23:32,Firenze,Martedì,Highway,5,2,106
2024-01-02 20:13:38,Torino,Martedì,Urban,1,1,83
2024-11-23 13:25:25,Roma,Sabato,Urban,9,2,95
2023-05-01 04:49:08,Bologna,Lunedì,Urban,6,6,69
2024-12-01 19:26:44,Roma,Domenica,Highway,2,6,32
2025-02-17 07:58:43,Firenze,Lunedì,Highway,9,6,98
2023-11-03 15:20:07,Bologna,Venerdì,State,4,3,116
2023-02-11 10:31:50,Milano,Sabato,Highway,10,3,92
2025-01-17 17:50:06,Milano,Venerdì,Urban,7,0,57
2025-05-21 03:27:49,Napoli,Mercoledì,State,1,7,75
2023-12-10 22:51:50,Torino,Domenica,Highway,5,1,116
2023-12-13 22:31:04,Roma,Mercoledì,Urban,4,5,98
2025-01-02 17:58:29,Bologna,Giovedì,Urban,8,2,62
2024-07-09 13:41:38,Bologna,Martedì,Urban,0,5,53
2023-11-22 11:33:43,Roma,Mercoledì,Highway,8,6,78
2022-07-04 19:32:23,Milano,Lunedì,State,1,5,95
2022-12-08 03:15:38,Genova,Giovedì,Highway,4,3,32
2023-09-22 03:32:42,Firenze,Venerdì,Highway,6,6,65
2023-12-27 16:21:00,Milano,Mercoledì,Highway,8,0,56
2025-04-07 22:43:41,Genova,Lunedì,State,4,7,60
2024-02-23 00:27:43,Firenze,Venerdì,State,8,6,68
2022-09-13 04:41:58,Firenze,Martedì,Highway,10,0,36
2023-02-13 23:18:35,Firenze,Lunedì,State,5,6,118
2025-01-11 18:08:42,Torino,Sabato,Urban,1,3,111
2025-04-02 12:36:48,Torino,Mercoledì,Highway,6,0,41
2025-06-17 04:36:14,Bologna,Martedì,State,5,0,82
2025-01-26 00:47:15,Napoli,Domenica,State,0,0,71
2025-04-27 22:24:13,Bari,Domenica,Urban,3,6,61
2024-07-20 07:21:38,Bologna,Sabato,Urban,1,4,60
2024-04-22 15:29:46,Bari,Lunedì,State,4,5,36
2023-01-21 16:49:26,Napoli,Sabato,State,6,5,91
2025-05-01 23:45:03,Napoli,Giovedì,Urban,1,2,56
2023-10-18 02:54:36,Milano,Mercoledì,Urban,7,3,36
2025-05-04 18:07:15,Bari,Domenica,Highway,0,0,71
2023-04-01 07:55:20,Bari,Sabato,Highway,3,7,67
2022-09-21 15:17:26,Milano,Mercoledì,State,6,1,57
2022-11-29 16:22:09,Roma,Martedì,State,9,5,94
2024-09-22 01:30:54,Roma,Domenica,Highway,4,6,32
2022-08-17 05:51:28,Genova,Mercoledì,State,3,1,51
2024-04-17 09:29:14,Torino,Mercoledì,Urban,3,2,74
2022-07-29 19:38:37,Napoli,Venerdì,Highway,0,6,99
2024-10-21 04:57:46,Milano,Lunedì,State,6,3,83
2024-05-07 05:24:15,Roma,Martedì,Urban,2,6,94
2022-11-14 17:35:09,Bologna,Lunedì,Urban,1,2,43
2023-04-04 15:33:13,Bari,Martedì,Urban,8,5,104
2022-08-13 23:54:34,Napoli,Sabato,Highway,9,2,104
2022-08-01 00:08:33,Genova,Lunedì,Highway,1,3,84
2025-02-14 19:07:04,Napoli,Venerdì,State,0,2,31
2024-09-26 22:43:43,Roma,Giovedì,Urban,1,7,62
2022-07-13 07:01:00,Torino,Mercoledì,State,0,0,99
2022-10-01 13:58:22,Napoli,Sabato,State,1,0,35
2024-12-13 00:33:42,Genova,Venerdì,Highway,4,4,110
2023-11-10 11:34:55,Milano,Venerdì,Highway,8,1,104
2023-05-11 15:32:52,Bologna,Giovedì,State,2,0,70
2023-01-04 22:24:32,Bologna,Mercoledì,Urban,0,5,52
2024-11-15 22:02:11,Bari,Venerdì,State,1,6,52
2025-05-14 23:16:31,Genova,Mercoledì,Highway,3,2,77
2022-06-29 18:57:55,Torino,Mercoledì,Highway,2,6,95
2023-02-13 00:03:47,Bari,Lunedì,State,9,1,78
2025-03-08 23:03:23,Bari,Sabato,Highway,0,6,76
2023-10-29 02:42:10,Genova,Domenica,Highway,6,5,116
2022-11-01 21:38:16,Roma,Martedì,Highway,6,3,52
2024-07-21 19:54:26,Bari,Domenica,Highway,5,4,52
2023-04-27 00:07:54,Roma,Giovedì,Urban,10,6,31
2023-01-01 21:43:38,Firenze,Domenica,Highway,5,5,100
2022-08-20 01:53:43,Bologna,Sabato,Urban,6,1,45
2023-03-23 22:07:03,Firenze,Giovedì,Urban,10,6,53
2023-11-05 14:34:41,Genova,Domenica,Highway,8,2,37
2025-05-21 12:32:33,Genova,Mercoledì,Urban,9,6,102
2023-08-25 00:12:09,Firenze,Venerdì,Highway,5,0,59
2024-05-21 06:54:30,Firenze,Martedì,Highway,10,0,45
2022-11-15 04:03:25,Bari,Martedì,Highway,6,0,108
2024-12-04 11:31:54,Napoli,Mercoledì,Urban,10,0,109
2023-10-25 05:01:54,Torino,Mercoledì,Highway,4,2,96
2024-02-05 04:38:13,Napoli,Lunedì,Urban,7,3,74
2022-10-16 09:46:56,Bari,Domenica,State,8,4,103
2023-02-05 03:30:39,Bologna,Domenica,Urban,5,5,73
2024-07-15 01:57:54,Milano,Lunedì,State,4,1,35
2024-09-16 04:15:32,Bologna,Lunedì,Urban,5,7,118
2023-12-19 13:34:19,Milano,Martedì,State,8,4,113
2023-06-09 05:42:21,Roma,Venerdì,Urban,0,0,83
2023-01-29 23:39:09,Roma,Domenica,State,10,6,51
2023-09-22 22:46:07,Firenze,Venerdì,State,7,3,109
2023-10-10 01:52:52,Genova,Martedì,State,2,3,50
2022-08-26 21:12:19,Bologna,Venerdì,State,3,1,110
2024-05-12 15:02:58,Torino,Domenica,Urban,7,5,81
2023-10-18 23:03:20,Torino,Mercoledì,Urban,7,6,46
2023-02-04 02:10:15,Napoli,Sabato,Highway,1,1,108
2024-09-08 02:11:56,Bologna,Domenica,State,5,2,50
2024-10-03 17:45:43,Milano,Giovedì,Urban,10,5,35
2022-09-28 10:35:25,Bari,Mercoledì,Highway,0,4,109
2023-04-08 10:50:26,Firenze,Sabato,Urban,4,2,65
2023-05-06 22:36:32,Firenze,Sabato,Highway,10,7,57
2023-10-03 03:15:21,Bari,Martedì,Highway,4,0,60
2022-12-14 09:20:43,Firenze,Mercoledì,State,10,4,43
2023-11-28 20:04:01,Torino,Martedì,Highway,1,4,38
2023-03-23 16:53:46,Torino,Giovedì,Urban,9,1,65
2025-06-05 22:06:31,Bologna,Giovedì,Urban,8,1,42
2023-04-09 14:37:30,Roma,Domenica,State,9,2,117
2025-03-09 05:48:10,Milano,Domenica,Urban,4,5,74
2022-07-31 06:04:01,Bologna,Domenica,Urban,3,2,105
2025-03-23 00:32:14,Roma,Domenica,Urban,4,4,86
2024-10-07 13:12:40,Roma,Lunedì,Highway,10,4,63
2024-01-08 09:37:48,Napoli,Lunedì,Highway,0,5,72
2025-06-22 16:22:28,Genova,Domenica,State,8,7,107
2023-11-20 21:40:40,Milano,Lunedì,Highway,7,3,30
2023-08-22 11:56:18,Bologna,Martedì,State,10,5,70
2024-01-20 00:34:15,Bari,Sabato,Urban,0,5,111
2023-08-13 23:24:10,Bari,Domenica,State,10,0,114
2022-09-11 04:26:06,Bologna,Domenica,Urban,1,2,94
2024-01-24 13:12:20,Milano,Mercoledì,Highway,10,5,112
2024-10-05 12:48:02,Genova,Sabato,Urban,8,7,96
2025-03-05 05:00:25,Torino,Mercoledì,Urban,7,4,110
2022-11-02 09:24:39,Bari,Mercoledì,State,5,1,101
2025-06-23 03:11:37,Napoli,Lunedì,Highway,5,4,82
2023-04-10 22:12:49,Bari,Lunedì,Highway,2,4,41
2024-05-02 05:31:58,Milano,Giovedì,State,0,1,110
2023-06-03 09:28:14,Milano,Sabato,State,9,6,93
2024-02-03 15:54:20,Roma,Sabato,State,6,5,119
2022-12-12 09:16:24,Firenze,Lunedì,Urban,10,7,61
2025-04-30 11:51:45,Bologna,Mercoledì,Urban,2,1,97
2022-09-10 13:28:18,Genova,Sabato,Urban,10,6,30
2024-09-21 23:47:29,Genova,Sabato,Urban,9,6,117
2023-05-01 10:04:29,Bari,Lunedì,Highway,8,0,99
2024-02-27 19:10:32,Roma,Martedì,State,10,2,109
2022-08-21 01:11:46,Napoli,Domenica,Highway,3,0,113
2024-06-20 11:24:20,Genova,Giovedì,State,0,2,116
2025-05-21 08:51:55,Torino,Mercoledì,Highway,7,1,80
2024-04-10 09:18:25,Milano,Mercoledì,Highway,4,6,35
2023-01-06 22:19:54,Napoli,Venerdì,Highway,5,6,109
2024-11-15 16:11:42,Firenze,Venerdì,Highway,5,6,91
2023-04-08 22:58:23,Firenze,Sabato,Urban,4,5,51
2024-11-10 05:32:46,Roma,Domenica,Urban,4,3,71
2025-03-08 16:21:25,Napoli,Sabato,Highway,5,7,39
2025-03-27 15:41:47,Torino,Giovedì,Urban,8,0,52
2023-02-14 12:58:27,Bologna,Martedì,Highway,2,6,102
2023-11-26 07:57:43,Torino,Domenica,Highway,10,3,117
2025-06-23 11:23:07,Napoli,Lunedì,Urban,9,6,37
2024-06-11 17:16:09,Torino,Martedì,Highway,7,2,51
2022-06-26 08:33:26,Milano,Domenica,Highway,10,4,96
2025-04-22 11:26:54,Roma,Martedì,Urban,8,3,83
2023-01-15 05:21:17,Torino,Domenica,State,1,0,103
2022-07-15 15:58:04,Genova,Venerdì,State,0,3,109
2024-09-16 13:50:40,Firenze,Lunedì,Urban,1,3,46
2022-08-05 10:33:08,Bari,Venerdì,Highway,1,3,110
2024-11-09 11:51:55,Napoli,Sabato,State,6,2,63
2024-12-15 03:09:10,Napoli,Domenica,Urban,0,7,39
2024-09-07 13:40:58,Torino,Sabato,Highway,7,0,37
2023-11-11 12:27:13,Bologna,Sabato,Urban,8,2,30
2024-12-26 22:41:58,Firenze,Giovedì,Highway,3,5,95
2025-02-09 04:17:50,Roma,Domenica,Highway,9,7,91
2023-08-29 16:20:40,Bologna,Martedì,Urban,0,7,67
2024-09-14 11:33:30,Firenze,Sabato,State,0,5,100
2022-11-03 11:48:11,Milano,Giovedì,Urban,3,1,77
2025-02-09 03:21:30,Torino,Domenica,Highway,10,2,102
2023-10-30 10:45:20,Roma,Lunedì,State,6,5,78
2023-02-01 07:42:51,Napoli,Mercoledì,Urban,4,1,31
2023-10-09 06:52:52,Napoli,Lunedì,Urban,10,7,116
2025-01-05 18:19:44,Torino,Domenica,Highway,10,7,77
2022-06-28 20:49:21,Napoli,Martedì,Urban,4,3,102
2022-11-26 15:05:13,Bari,Sabato,State,10,1,70
2023-08-11 18:45:41,Roma,Venerdì,Highway,0,1,56
2023-03-11 19:23:16,Genova,Sabato,Highway,8,6,60
2025-02-16 20:04:29,Bologna,Domenica,State,4,7,90
2023-09-02 17:37:38,Bari,Sabato,Urban,9,2,101
2022-09-04 20:03:22,Milano,Domenica,Urban,3,4,70
2024-04-08 02:46:59,Torino,Lunedì,Highway,1,5,107
2023-05-18 19:20:50,Bologna,Giovedì,Urban,6,4,84
2023-03-12 03:56:25,Roma,Domenica,Highway,4,0,46
2024-11-12 03:28:09,Napoli,Martedì,Highway,7,3,33
2025-01-17 13:05:05,Firenze,Venerdì,State,4,4,103
2022-10-29 17:11:36,Milano,Sabato,State,1,2,72
2022-11-02 07:31:51,Firenze,Mercoledì,Highway,6,4,61
2025-04-05 03:26:35,Bari,Sabato,Urban,3,5,78
2022-11-27 12:24:06,Firenze,Domenica,Urban,5,0,32
2024-01-02 12:19:42,Firenze,Martedì,Urban,0,5,36
2024-07-19 12:36:44,Napoli,Venerdì,Urban,1,7,92
2023-07-13 15:33:49,Torino,Giovedì,State,1,1,116
2022-12-17 22:53:31,Genova,Sabato,State,4,1,89
2022-08-18 10:00:11,Bologna,Giovedì,Highway,1,5,114
2024-12-14 03:52:44,Genova,Sabato,Urban,4,5,92
2022-11-20 05:34:41,Genova,Domenica,Urban,9,2,55
2023-12-10 03:06:44,Roma,Domenica,State,5,4,49
2024-07-16 05:26:08,Napoli,Martedì,Urban,0,6,93
2023-09-17 13:20:08,Genova,Domenica,State,6,5,94
2025-03-27 15:44:49,Roma,Giovedì,Highway,9,4,52
2024-03-27 15:05:59,Bari,Mercoledì,Highway,4,5,70
2022-09-20 17:15:07,Genova,Martedì,Highway,0,6,71
2024-01-09 15:09:27,Napoli,Martedì,Highway,6,7,113
2024-11-29 10:05:35,Milano,Venerdì,Highway,4,6,63
2024-05-29 21:40:36,Bari,Mercoledì,State,3,4,50
2023-05-14 01:08:28,Bologna,Domenica,State,10,5,47
2023-05-17 05:36:19,Bari,Mercoledì,State,0,1,65
2023-12-21 03:01:42,Genova,Giovedì,Highway,2,1,53
2023-07-19 20:51:59,Firenze,Mercoledì,Highway,0,7,30
2024-10-02 02:29:59,Bologna,Mercoledì,Highway,7,0,106
2023-04-10 15:19:01,Firenze,Lunedì,State,7,7,119
2024-10-22 05:01:51,Milano,Martedì,Highway,4,6,62
2023-07-29 17:12:08,Bologna,Sabato,Urban,7,6,99
2023-02-04 10:48:45,Bari,Sabato,Highway,1,6,50
2025-05-26 04:09:50,Bologna,Lunedì,State,5,6,77
2024-06-22 08:45:16,Milano,Sabato,Highway,3,0,59
2024-10-25 16:59:05,Genova,Venerdì,Urban,0,4,118
2025-03-07 13:09:20,Firenze,Venerdì,Urban,7,3,58
2022-11-03 08:32:31,Bari,Giovedì,Highway,0,2,79
2023-04-08 14:25:30,Bologna,Sabato,State,4,7,39
2022-10-27 12:36:53,Roma,Giovedì,Highway,3,6,75
2024-06-10 15:30:00,Bari,Lunedì,Urban,0,6,47
2023-07-05 01:34:40,Firenze,Mercoledì,Urban,4,0,95
2022-12-03 23:56:54,Roma,Sabato,Urban,2,2,55
2025-01-12 00:54:42,Napoli,Domenica,State,1,5,89
2025-04-12 09:19:44,Torino,Sabato,Highway,6,2,43
2023-02-26 04:47:17,Bologna,Domenica,Highway,2,0,31
2025-04-28 18:35:51,Bari,Lunedì,Urban,0,3,76
2024-03-11 08:37:37,Roma,Lunedì,State,4,0,115
2022-12-17 14:15:17,Firenze,Sabato,Urban,6,1,68
2025-05-22 07:25:13,Genova,Giovedì,Highway,10,6,114
2024-06-14 07:43:11,Milano,Venerdì,Urban,10,7,95
2022-06-25 21:42:56,Napoli,Sabato,State,4,3,105
2023-12-02 11:26:53,Napoli,Sabato,Urban,7,4,38
2024-04-15 05:25:07,Firenze,Lunedì,Highway,3,4,115
2024-01-07 12:29:45,Genova,Domenica,Highway,2,3,102
2024-11-04 07:38:31,Bari,Lunedì,Urban,6,1,35
2023-06-11 08:17:37,Napoli,Domenica,Urban,9,0,113
2025-03-29 00:16:47,Genova,Sabato,Highway,3,0,66
2022-09-21 23:25:26,Bologna,Mercoledì,Highway,6,5,113
2024-04-11 07:54:23,Roma,Giovedì,State,9,0,33
2023-06-18 16:28:17,Napoli,Domenica,Urban,3,4,62
2025-05-24 19:13:29,Genova,Sabato,Highway,7,3,47
2025-04-03 03:18:32,Bari,Giovedì,Highway,5,6,119
2023-09-28 19:17:03,Napoli,Giovedì,Highway,6,6,36
2023-01-14 11:31:13,Firenze,Sabato,State,10,3,83
2024-04-23 09:49:23,Torino,Martedì,State,3,6,39
2022-10-18 17:22:08,Bari,Martedì,Urban,10,7,75
2024-02-10 09:19:20,Genova,Sabato,Highway,10,0,63
2023-04-23 05:50:13,Milano,Domenica,Urban,0,0,87
2025-05-25 09:12:45,Napoli,Domenica,Highway,8,2,87
2023-07-14 04:00:39,Torino,Venerdì,Highway,8,1,98
2024-06-23 12:31:35,Bari,Domenica,State,7,0,112
2024-04-03 16:37:17,Torino,Mercoledì,State,4,1,31
2024-02-03 02:29:47,Bari,Sabato,Highway,7,1,54
2023-10-24 07:33:46,Roma,Martedì,Urban,1,3,88
2024-11-03 13:37:42,Bologna,Domenica,Highway,7,7,96
2024-12-04 09:08:48,Milano,Mercoledì,Highway,5,6,77
2022-07-06 05:49:23,Napoli,Mercoledì,State,6,4,81
2023-09-13 07:31:44,Napoli,Mercoledì,Urban,2,3,87
2022-08-08 00:47:52,Napoli,Lunedì,State,7,2,55
2025-05-02 21:16:15,Roma,Venerdì,Highway,7,6,35
2024-03-15 05:51:57,Bari,Venerdì,State,8,5,90
2025-01-26 06:37:38,Bari,Domenica,State,2,4,104
2024-06-25 05:34:43,Napoli,Martedì,Urban,4,5,52
2024-06-26 08:24:19,Bologna,Mercoledì,Highway,7,3,43
2022-08-24 03:23:47,Firenze,Mercoledì,Urban,3,5,68
2025-03-17 07:08:49,Firenze,Lunedì,Highway,1,2,100
2023-10-25 06:43:37,Milano,Mercoledì,State,6,7,89
2025-03-13 06:38:43,Roma,Giovedì,State,0,7,118
2024-04-08 05:18:13,Milano,Lunedì,Urban,1,0,76
2024-07-06 08:24:16,Torino,Sabato,Urban,6,2,38
2023-03-18 17:53:10,Firenze,Sabato,Highway,3,7,71
2024-12-14 06:27:48,Firenze,Sabato,Urban,4,4,113
2022-11-07 05:24:37,Napoli,Lunedì,Highway,3,1,49
2022-11-27 14:52:56,Genova,Domenica,Highway,3,0,56
2023-12-01 01:12:24,Napoli,Venerdì,Highway,3,3,98
2024-08-19 05:30:43,Roma,Lunedì,State,0,2,50
2022-07-11 10:27:10,Napoli,Lunedì,Urban,9,3,52
2024-01-12 01:25:26,Torino,Venerdì,Highway,9,2,66
2023-03-02 11:28:32,Roma,Giovedì,Highway,9,7,43
2024-06-24 09:14:45,Bologna,Lunedì,Highway,5,7,89
2024-02-21 10:05:59,Firenze,Mercoledì,Urban,2,0,63
2023-01-16 22:19:47,Bari,Lunedì,Urban,6,5,73
2024-07-30 03:07:38,Bari,Martedì,Urban,1,0,64
2023-06-14 19:39:35,Firenze,Mercoledì,Highway,0,4,63
2023-11-24 22:22:53,Torino,Venerdì,State,7,3,104
2023-06-09 06:33:01,Torino,Venerdì,State,8,3,37
2025-01-31 09:08:53,Torino,Venerdì,Urban,10,1,36
2024-03-14 04:01:06,Roma,Giovedì,Urban,6,4,31
2025-05-18 09:38:12,Napoli,Domenica,Urban,1,5,108
2025-01-19 23:01:34,Genova,Domenica,State,0,7,32
2023-08-31 03:04:34,Milano,Giovedì,Urban,2,6,35
2024-01-08 02:39:50,Bari,Lunedì,Urban,5,4,84
2024-09-14 03:33:41,Torino,Sabato,Urban,9,4,103
2025-05-23 06:20:51,Torino,Venerdì,Urban,7,4,95
2022-11-01 05:03:45,Bologna,Martedì,State,6,4,38
2022-09-27 18:49:28,Genova,Martedì,Highway,7,0,103
2022-10-22 09:53:28,Bologna,Sabato,Urban,10,6,111
2024-03-19 16:50:20,Torino,Martedì,Highway,1,1,93
2023-02-28 21:21:39,Roma,Martedì,Highway,0,4,99
2024-04-11 05:19:45,Torino,Giovedì,Urban,10,5,59
2024-10-13 11:30:28,Roma,Domenica,State,2,2,110
2025-03-08 19:46:38,Bari,Sabato,Highway,2,3,59
2022-09-14 16:28:29,Roma,Mercoledì,Urban,10,5,84
2025-04-25 14:25:01,Napoli,Venerdì,Urban,8,7,61
2024-10-12 01:38:44,Torino,Sabato,State,2,4,62
2024-05-28 13:50:15,Napoli,Martedì,State,5,4,99
2024-08-21 08:52:15,Milano,Mercoledì,State,8,6,55
2023-05-05 17:41:03,Bologna,Venerdì,Urban,7,6,41
2023-08-06 03:35:21,Torino,Domenica,Urban,4,2,59
2024-11-22 01:58:21,Firenze,Venerdì,Highway,10,3,115
2024-10-03 23:49:56,Roma,Giovedì,State,5,6,98
2023-06-20 05:43:46,Firenze,Martedì,Urban,2,2,79
2024-10-24 13:31:46,Roma,Giovedì,Urban,3,0,52
2023-04-09 02:07:34,Bologna,Domenica,Highway,4,6,50
2022-08-11 10:58:58,Napoli,Giovedì,Highway,1,7,107
2022-07-01 21:07:43,Genova,Venerdì,Urban,4,6,112
2022-10-22 11:00:24,Firenze,Sabato,Highway,6,2,102
2024-03-29 07:08:54,Roma,Venerdì,Highway,0,4,105
2023-07-12 09:00:54,Bologna,Mercoledì,Urban,6,3,52
2024-11-05 22:47:15,Napoli,Martedì,State,0,1,44
2023-06-01 23:23:53,Bologna,Giovedì,Urban,8,4,59
2024-06-27 15:17:45,Napoli,Giovedì,State,1,0,119
2024-04-06 18:36:33,Firenze,Sabato,State,10,1,100
2023-03-10 22:39:38,Roma,Venerdì,State,3,0,101
2024-03-30 01:53:22,Torino,Sabato,Highway,6,4,115
2024-05-12 07:59:50,Torino,Domenica,Urban,5,4,98
2024-03-07 16:58:18,Genova,Giovedì,State,7,4,36
2023-08-31 04:51:49,Napoli,Giovedì,State,9,0,53
2023-05-29 16:03:19,Roma,Lunedì,Urban,0,7,71
2025-02-19 17:02:12,Bari,Mercoledì,State,2,2,59
2022-07-19 08:59:39,Firenze,Martedì,State,10,3,113
2024-04-14 00:07:42,Genova,Domenica,Urban,3,5,102
2024-05-08 22:27:19,Firenze,Mercoledì,Highway,9,7,43
2022-07-23 15:57:59,Bari,Sabato,Urban,0,1,109
