Data_Ora_Incidente,Provincia,Giorno_Settimana,Tipo_Strada,Numero_Feriti,Numero_Morti,Velocita_Media_Stimata
2025-03-15 03:46:59,Napoli,Sabato,State,1,12,103
2024-12-31 15:27:28,Genova,Martedì,Urban,22,2,65
2023-11-25 07:52:28,Firenze,Sabato,State,7,8,44
2023-10-06 03:17:59,Roma,Venerdì,Urban,15,6,66
2022-07-07 21:26:54,Milano,Giovedì,State,21,13,39
2025-01-04 04:17:50,Torino,Sabato,Highway,6,8,80
2023-11-25 01:37:35,Bologna,Sabato,Urban,14,6,88
2025-02-27 06:21:09,Firenze,Giovedì,State,26,9,30
2025-03-06 14:10:52,Torino,Giovedì,Urban,18,14,45
2024-10-02 21:01:20,Genova,Mercoledì,Highway,30,10,94
2024-08-29 19:54:20,Bologna,Giovedì,State,29,10,133
2023-01-01 18:57:40,Bologna,Domenica,Highway,3,12,134
2025-01-08 08:02:31,Torino,Mercoledì,State,28,0,81
2024-09-15 00:48:37,Napoli,Domenica,State,3,11,82
2024-06-22 21:34:07,Napoli,Sabato,State,4,4,139
2025-05-06 02:24:45,Firenze,Martedì,State,26,6,50
2022-12-12 06:51:10,Genova,Lunedì,Urban,4,13,46
2023-01-30 16:20:22,Torino,Lunedì,Urban,19,12,68
2022-11-04 14:12:53,Firenze,Venerdì,State,11,5,50
2023-07-03 21:38:15,Roma,Lunedì,Highway,3,4,34
2024-11-24 06:07:32,Bari,Domenica,Urban,9,4,60
2024-01-09 12:09:41,Bologna,Martedì,State,9,14,59
2025-05-23 11:07:20,Milano,Venerdì,Urban,5,1,30
2025-01-12 22:08:32,Napoli,Domenica,Urban,15,2,53
2023-04-23 11:41:16,Napoli,Domenica,Urban,11,3,124
2022-12-12 03:57:20,Bologna,Lunedì,State,29,2,96
2023-06-03 18:58:06,Milano,Sabato,Highway,8,1,58
2025-04-07 09:16:39,Bologna,Lunedì,Highway,23,12,150
2024-05-09 08:11:31,Genova,Giovedì,Highway,13,6,40
2022-10-20 23:06:44,Bari,Giovedì,State,28,1,126
2025-05-26 03:07:36,Firenze,Lunedì,State,26,6,95
2024-10-28 19:40:42,Genova,Lunedì,State,7,7,108
2025-01-05 20:12:01,Bari,Domenica,Urban,23,8,62
2025-04-24 20:18:57,Roma,Giovedì,Highway,22,15,121
2025-01-06 09:24:31,Firenze,Lunedì,State,28,8,34
2022-12-13 17:03:51,Bari,Martedì,Highway,30,14,43
2023-03-06 10:33:46,Torino,Lunedì,Urban,5,4,125
2024-03-29 05:25:07,Napoli,Venerdì,Urban,3,15,67
2022-07-02 20:58:32,Bari,Sabato,Urban,22,11,129
2022-07-11 03:11:02,Roma,Lunedì,Highway,4,12,69
2023-01-27 06:45:00,Napoli,Venerdì,State,9,10,41
2022-09-09 19:43:35,Bologna,Venerdì,Urban,24,14,32
2025-04-22 11:14:58,Torino,Martedì,State,2,7,60
2024-09-30 02:21:04,Bari,Lunedì,State,19,6,97
2025-04-21 02:55:35,Firenze,Lunedì,State,12,11,100
2023-12-21 05:50:33,Firenze,Giovedì,Highway,11,0,128
2024-07-06 15:22:39,Napoli,Sabato,Highway,27,8,53
2022-12-31 11:00:15,Bologna,Sabato,Highway,21,6,109
2024-12-14 13:27:20,Genova,Sabato,Highway,25,11,118
2023-06-28 18:15:14,Bari,Mercoledì,Highway,15,6,149
2024-05-21 13:19:22,Roma,Martedì,Urban,5,10,61
2023-07-26 03:47:45,Milano,Mercoledì,Urban,20,2,70
2022-08-24 10:36:32,Napoli,Mercoledì,State,27,13,125
2023-08-02 19:29:58,Bologna,Mercoledì,State,12,10,56
2024-06-11 19:40:58,Firenze,Martedì,Highway,27,11,51
2025-02-08 09:31:18,Roma,Sabato,State,6,13,101
2025-04-30 18:29:55,Milano,Mercoledì,Urban,12,6,143
2024-12-01 15:00:57,Torino,Domenica,Highway,26,5,43
2022-12-09 15:52:41,Torino,Venerdì,Urban,13,11,146
2022-11-09 03:46:50,Bologna,Mercoledì,State,26,9,38
2024-06-20 07:52:59,Milano,Giovedì,State,27,4,57
2024-09-08 10:01:53,Milano,Domenica,Highway,23,3,135
2025-01-06 02:49:43,Genova,Lunedì,State,5,2,140
2024-08-30 03:15:32,Bologna,Venerdì,Highway,15,12,65
2023-01-01 03:52:29,Firenze,Domenica,Highway,0,6,85
2022-10-04 10:01:05,Bari,Martedì,Highway,30,8,77
2023-10-16 15:19:59,Bologna,Lunedì,Highway,24,15,148
2024-05-06 11:49:15,Firenze,Lunedì,Highway,5,8,71
2022-06-29 02:24:00,Milano,Mercoledì,Urban,16,5,118
2023-08-03 17:06:34,Milano,Giovedì,Highway,24,13,45
2022-09-10 21:01:32,Firenze,Sabato,Urban,20,14,108
2024-08-16 17:24:07,Milano,Venerdì,Urban,21,15,35
2023-09-25 07:42:30,Genova,Lunedì,Highway,15,12,67
2023-12-27 12:31:47,Milano,Mercoledì,State,17,2,31
2024-04-17 21:01:19,Genova,Mercoledì,Highway,0,9,131
2023-07-01 11:46:20,Roma,Sabato,Highway,18,2,58
2024-06-23 17:41:16,Torino,Domenica,Urban,20,10,55
2022-08-02 05:52:35,Genova,Martedì,State,11,15,123
2025-03-07 06:04:15,Roma,Venerdì,State,23,9,145
2025-01-07 04:16:03,Roma,Martedì,Highway,19,4,75
2025-04-15 21:52:19,Napoli,Martedì,State,8,9,58
2025-02-16 15:49:36,Firenze,Domenica,State,15,15,138
2022-09-02 14:10:30,Napoli,Venerdì,Highway,4,7,129
2023-07-05 06:01:54,Genova,Mercoledì,Urban,12,13,149
2024-09-19 05:41:21,Roma,Giovedì,Highway,16,2,91
2024-12-15 18:50:55,Firenze,Domenica,Highway,6,10,72
2022-12-10 06:08:27,Roma,Sabato,Urban,0,9,96
2023-09-02 23:05:07,Torino,Sabato,State,16,3,42
2025-05-30 04:21:25,Torino,Venerdì,Highway,20,9,149
2022-11-03 07:46:18,Bari,Giovedì,Urban,21,12,133
2023-05-13 12:38:47,Firenze,Sabato,State,23,3,57
2024-08-18 23:35:18,Bologna,Domenica,Highway,25,6,124
2023-12-02 07:36:37,Milano,Sabato,Highway,9,4,52
2023-07-07 12:57:56,Torino,Venerdì,State,2,4,106
2025-04-13 06:29:14,Torino,Domenica,Urban,3,13,65
2023-02-28 12:04:07,Torino,Martedì,Highway,10,1,147
2023-12-31 02:43:31,Torino,Domenica,State,17,2,79
2024-05-01 04:26:53,Genova,Mercoledì,State,25,10,136
2022-10-30 13:36:30,Roma,Domenica,Highway,21,5,130
2023-12-20 20:09:51,Torino,Mercoledì,Urban,16,7,118
2024-02-13 07:47:09,Genova,Martedì,Urban,25,15,128
2024-03-01 07:43:10,Milano,Venerdì,Highway,15,6,147
2022-07-08 12:39:40,Firenze,Venerdì,Urban,26,11,47
2023-03-03 19:10:06,Milano,Venerdì,State,0,10,139
2023-07-05 15:05:20,Genova,Mercoledì,State,28,14,47
2023-12-20 02:51:10,Roma,Mercoledì,Highway,16,8,140
2023-05-03 09:56:24,Bari,Mercoledì,Highway,9,9,51
2024-07-12 13:13:59,Torino,Venerdì,State,6,9,71
2023-08-16 16:37:33,Genova,Mercoledì,State,9,4,90
2022-11-08 08:28:24,Genova,Martedì,State,30,2,130
2025-03-02 19:17:15,Roma,Domenica,State,5,12,135
2024-07-03 16:05:45,Torino,Mercoledì,State,8,8,85
2025-05-26 07:17:37,Torino,Lunedì,Highway,14,9,95
2022-11-07 13:51:42,Roma,Lunedì,State,22,4,117
2022-10-04 22:54:03,Firenze,Martedì,State,16,7,62
2024-10-31 02:01:41,Genova,Giovedì,State,18,2,41
2024-12-05 10:17:46,Napoli,Giovedì,State,3,14,40
2023-05-23 01:22:11,Firenze,Martedì,State,9,15,78
2022-07-29 11:51:40,Bologna,Venerdì,Urban,26,7,52
2022-08-06 01:14:48,Napoli,Sabato,Highway,15,13,81
2025-02-08 22:43:30,Bologna,Sabato,Urban,8,0,94
2025-05-16 20:03:54,Napoli,Venerdì,Highway,10,1,150
2023-11-07 02:05:41,Bologna,Martedì,Urban,20,0,47
2024-01-29 14:51:42,Roma,Lunedì,State,0,0,104
2025-03-08 22:18:44,Napoli,Sabato,State,21,3,94
2023-12-01 09:56:10,Bari,Venerdì,Highway,24,10,113
2024-11-01 23:09:22,Genova,Venerdì,Highway,2,5,77
2023-06-12 13:49:33,Torino,Lunedì,Urban,11,13,121
2022-12-08 01:08:46,Genova,Giovedì,Urban,17,3,84
2023-02-27 08:16:57,Roma,Lunedì,Urban,0,10,74
2024-04-12 04:07:56,Bologna,Venerdì,Urban,4,5,39
2023-04-11 11:59:38,Genova,Martedì,State,24,0,32
2024-07-11 03:25:36,Genova,Giovedì,Urban,1,5,131
2025-05-18 13:42:54,Firenze,Domenica,Highway,13,5,56
2023-05-19 07:41:48,Napoli,Venerdì,State,18,5,42
2022-12-04 09:01:47,Bologna,Domenica,State,26,11,89
2022-07-27 18:58:50,Napoli,Mercoledì,Highway,9,2,78
2024-12-03 20:02:43,Bari,Martedì,Urban,26,15,61
2023-06-25 01:04:03,Napoli,Domenica,State,9,6,52
2024-02-01 18:22:22,Genova,Giovedì,State,10,4,109
2022-12-26 02:41:12,Firenze,Lunedì,State,9,13,86
2023-08-30 15:22:02,Bologna,Mercoledì,Highway,1,0,35
2023-04-09 15:12:22,Firenze,Domenica,Highway,5,0,97
2023-04-18 18:23:06,Torino,Martedì,State,21,2,56
2024-06-22 11:45:57,Napoli,Sabato,Highway,19,9,43
2023-09-03 00:28:21,Napoli,Domenica,Urban,16,3,137
2024-11-29 14:57:26,Roma,Venerdì,Urban,4,9,40
2025-06-11 00:59:22,Genova,Mercoledì,Urban,25,5,89
2023-06-26 01:39:51,Firenze,Lunedì,Highway,14,11,82
2023-05-19 04:06:15,Bari,Venerdì,Highway,20,8,71
2022-11-29 12:32:44,Milano,Martedì,Highway,4,3,92
2023-05-02 19:47:58,Firenze,Martedì,Highway,28,13,86
2023-07-23 00:01:25,Bologna,Domenica,Highway,22,10,129
2023-03-18 12:48:21,Bari,Sabato,Urban,21,8,138
2024-12-03 03:14:06,Bari,Martedì,Urban,0,5,82
2023-01-02 15:46:27,Firenze,Lunedì,Highway,18,10,64
2025-05-11 17:45:43,Bari,Domenica,State,16,11,126
2024-04-22 07:35:39,Genova,Lunedì,Urban,16,5,103
2025-03-30 11:01:10,Napoli,Domenica,State,17,13,100
2023-07-07 08:36:48,Roma,Venerdì,Highway,6,9,58
2023-01-20 05:13:57,Genova,Venerdì,State,18,7,107
2024-03-03 05:24:07,Bologna,Domenica,State,14,1,148
2023-09-29 22:14:17,Torino,Venerdì,Highway,13,3,77
2022-10-11 10:43:01,Bologna,Martedì,State,10,4,132
2024-03-01 03:51:17,Bari,Venerdì,Highway,4,4,43
2024-02-16 01:09:02,Bologna,Venerdì,Urban,1,15,117
2023-07-06 16:12:34,Napoli,Giovedì,State,5,5,120
2024-08-04 20:31:00,Milano,Domenica,State,0,7,98
2022-12-06 05:03:49,Bologna,Martedì,State,26,3,64
2024-11-15 11:22:29,Napoli,Venerdì,Urban,1,8,129
2024-01-21 06:39:53,Napoli,Domenica,State,19,8,139
2024-11-20 07:43:39,Roma,Mercoledì,State,27,11,38
2024-02-26 03:42:15,Napoli,Lunedì,Highway,19,15,95
2024-05-13 17:23:21,Bologna,Lunedì,Highway,9,2,125
2023-07-29 19:05:16,Roma,Sabato,Urban,11,15,81
2022-07-08 14:56:43,Roma,Venerdì,Urban,19,4,39
2023-08-24 23:27:56,Napoli,Giovedì,Urban,25,14,57
2023-04-16 20:16:54,Roma,Domenica,Urban,16,11,143
2025-05-20 09:09:12,Milano,Martedì,Highway,1,1,53
2022-10-19 11:57:09,Napoli,Mercoledì,State,5,15,69
2023-04-25 11:20:48,Napoli,Martedì,State,23,2,95
2025-04-10 16:29:48,Roma,Giovedì,Highway,13,2,87
2025-06-19 11:54:52,Roma,Giovedì,State,14,9,87
2025-05-03 17:36:42,Roma,Sabato,State,15,6,104
2022-12-02 22:04:15,Bari,Venerdì,Urban,0,9,57
2024-10-28 21:44:34,Roma,Lunedì,Highway,29,3,101
2022-09-05 19:58:50,Bologna,Lunedì,Highway,0,14,107
2025-05-01 01:13:40,Napoli,Giovedì,Urban,25,7,91
2024-04-27 02:45:01,Napoli,Sabato,State,20,5,33
2022-10-06 08:46:13,Milano,Giovedì,Urban,25,7,48
2023-10-23 21:45:52,Bologna,Lunedì,Highway,15,12,124
2024-04-08 18:21:37,Firenze,Lunedì,Urban,2,8,122
2024-08-07 12:07:11,Napoli,Mercoledì,Urban,24,7,63
2024-08-05 09:55:52,Bologna,Lunedì,State,11,6,102
2022-09-20 14:22:52,Bologna,Martedì,Highway,22,4,92
2023-12-23 07:32:34,Firenze,Sabato,State,11,15,53
2022-08-23 03:40:47,Milano,Martedì,Urban,8,15,131
2024-02-11 23:28:37,Firenze,Domenica,Highway,22,13,128
2022-07-23 08:13:59,Roma,Sabato,Urban,12,14,54
2023-01-19 17:32:33,Milano,Giovedì,State,0,5,129
2023-06-26 16:51:48,Torino,Lunedì,Highway,9,10,35
2023-07-04 08:15:53,Napoli,Martedì,Urban,28,12,77
2024-11-22 11:52:55,Genova,Venerdì,Urban,23,3,106
2024-05-28 14:49:42,Firenze,Martedì,Urban,3,10,117
2024-02-16 12:14:32,Milano,Venerdì,Urban,2,6,150
2022-09-05 20:50:44,Milano,Lunedì,Urban,13,12,150
2023-05-25 17:57:43,Napoli,Giovedì,Urban,28,6,64
2025-01-13 12:32:21,Torino,Lunedì,Urban,23,3,56
2025-03-16 21:36:51,Firenze,Domenica,Urban,25,11,123
2025-04-21 01:26:46,Firenze,Lunedì,Highway,8,13,143
2024-05-08 14:36:48,Firenze,Mercoledì,Highway,17,4,81
2024-03-07 18:40:09,Bari,Giovedì,State,3,1,126
2022-10-18 06:42:06,Torino,Martedì,Urban,15,3,113
2023-03-15 00:17:56,Milano,Mercoledì,Highway,24,7,115
2023-02-22 17:39:06,Milano,Mercoledì,Highway,6,15,126
2023-04-21 08:14:14,Milano,Venerdì,Urban,25,8,101
2025-01-16 18:22:26,Napoli,Giovedì,Urban,16,13,120
2022-11-23 15:14:44,Genova,Mercoledì,Highway,10,0,41
2023-06-21 23:53:54,Roma,Mercoledì,State,24,7,121
2023-01-10 12:44:41,Roma,Martedì,State,1,1,122
2024-01-05 08:10:13,Firenze,Venerdì,State,4,10,36
2022-08-02 17:20:28,Bologna,Martedì,Urban,8,12,125
2022-08-18 16:55:20,Firenze,Giovedì,State,8,13,77
2024-08-10 16:06:37,Bologna,Sabato,State,7,11,147
2024-01-19 23:52:21,Genova,Venerdì,State,29,3,38
2022-08-15 12:23:25,Milano,Lunedì,Urban,21,2,49
2023-08-31 13:24:22,Milano,Giovedì,Highway,24,0,101
2023-04-13 12:44:43,Milano,Giovedì,Urban,3,9,39
2025-01-12 10:06:19,Napoli,Domenica,Highway,29,9,53
2024-12-23 21:24:13,Bologna,Lunedì,Urban,1,1,112
2022-12-03 15:50:33,Milano,Sabato,State,27,11,71
2025-01-09 23:14:10,Bologna,Giovedì,State,17,10,146
2024-01-28 05:59:57,Milano,Domenica,Highway,2,1,130
2025-05-29 21:14:52,Torino,Giovedì,Urban,3,2,51
2024-07-18 02:22:31,Bari,Giovedì,Urban,4,2,52
2022-09-21 20:59:12,Milano,Mercoledì,State,4,6,62
2023-01-02 04:07:46,Torino,Lunedì,Highway,14,8,79
2024-07-03 22:00:49,Torino,Mercoledì,State,19,7,82
2023-09-03 10:54:45,Milano,Domenica,State,30,7,112
2023-06-03 11:42:34,Torino,Sabato,Highway,10,12,140
2024-02-04 18:56:24,Firenze,Domenica,Highway,21,2,87
2024-07-04 21:35:31,Roma,Giovedì,Urban,2,5,59
2022-12-03 15:12:02,Bari,Sabato,Highway,13,11,84
2022-08-17 20:42:51,Firenze,Mercoledì,Urban,20,11,122
2022-12-14 23:45:42,Bologna,Mercoledì,Urban,15,3,43
2024-11-18 19:38:20,Napoli,Lunedì,Highway,17,1,128
2023-11-10 22:24:20,Bologna,Venerdì,State,30,0,115
2024-04-23 05:45:47,Genova,Martedì,Highway,25,10,53
2023-07-08 14:32:22,Milano,Sabato,State,14,11,58
2025-02-02 14:38:53,Firenze,Domenica,Highway,18,2,116
2025-06-08 00:50:11,Genova,Domenica,State,11,7,82
2023-04-04 09:12:45,Firenze,Martedì,State,25,10,55
2023-05-21 16:07:42,Milano,Domenica,Urban,4,1,135
2023-01-16 10:04:45,Napoli,Lunedì,State,17,15,51
2024-07-15 04:42:14,Bologna,Lunedì,Highway,22,14,147
2025-04-19 04:22:03,Firenze,Sabato,Urban,5,7,74
2023-12-16 03:09:37,Milano,Sabato,State,11,11,147
2024-10-05 12:30:58,Roma,Sabato,State,12,13,78
2023-12-21 05:03:35,Roma,Giovedì,State,25,6,117
2023-10-10 19:57:17,Bari,Martedì,State,13,6,124
2022-12-04 21:05:47,Milano,Domenica,Urban,16,5,34
2025-02-28 07:23:34,Torino,Venerdì,Urban,8,1,134
2025-02-05 08:08:00,Bari,Mercoledì,Highway,2,10,112
2023-03-10 12:42:52,Torino,Venerdì,Urban,10,11,80
2024-04-16 08:12:08,Genova,Martedì,Urban,8,10,51
2022-10-11 20:20:37,Bologna,Martedì,Urban,25,7,35
2025-02-05 21:23:10,Napoli,Mercoledì,Urban,4,12,91
2023-11-08 09:36:35,Firenze,Mercoledì,Highway,13,10,105
2024-11-18 09:56:51,Bari,Lunedì,Urban,28,13,143
2023-05-20 05:17:42,Bologna,Sabato,Highway,22,14,74
2024-06-03 20:50:29,Milano,Lunedì,State,10,1,129
2023-04-02 05:32:23,Torino,Domenica,State,25,5,62
2023-06-13 05:43:06,Genova,Martedì,Highway,9,9,145
2025-06-23 12:15:29,Milano,Lunedì,Urban,21,3,147
2024-09-16 19:25:47,Napoli,Lunedì,State,18,2,146
2024-11-03 04:40:19,Milano,Domenica,Urban,11,8,54
2024-08-18 12:16:34,Bari,Domenica,Highway,9,9,144
2022-09-02 16:29:04,Milano,Venerdì,State,1,4,66
2022-10-05 00:39:53,Genova,Mercoledì,Urban,21,14,111
2023-07-21 10:15:35,Napoli,Venerdì,Urban,11,1,77
2023-04-15 21:06:29,Genova,Sabato,State,13,2,38
2022-12-25 08:29:51,Genova,Domenica,State,12,0,34
2023-02-07 10:35:09,Roma,Martedì,Highway,19,3,81
2023-04-21 17:10:21,Genova,Venerdì,Highway,25,3,36
2023-11-17 17:50:11,Milano,Venerdì,State,8,2,121
2025-02-04 05:12:59,Genova,Martedì,Urban,26,0,118
2024-11-09 20:23:09,Roma,Sabato,State,0,7,85
2024-07-31 09:57:47,Bologna,Mercoledì,Highway,16,4,126
2024-05-31 12:01:57,Napoli,Venerdì,Highway,10,7,59
2022-11-14 19:12:43,Firenze,Lunedì,Highway,9,3,122
2023-04-28 22:02:44,Bari,Venerdì,State,9,4,100
2024-06-23 00:37:19,Firenze,Domenica,Highway,5,14,104
2025-05-29 22:45:21,Bari,Giovedì,State,0,3,86
2023-12-02 23:28:49,Torino,Sabato,Highway,0,8,130
2022-09-16 22:30:41,Genova,Venerdì,State,16,8,62
2024-06-22 19:37:09,Roma,Sabato,Highway,12,15,139
2023-01-16 12:20:06,Firenze,Lunedì,State,28,4,117
2024-06-26 10:55:22,Milano,Mercoledì,Urban,10,2,120
2024-09-15 15:57:12,Torino,Domenica,State,1,7,51
2023-05-28 02:52:43,Napoli,Domenica,State,2,6,147
2024-04-16 22:59:50,Bologna,Martedì,Highway,17,10,79
2023-09-17 18:41:05,Bari,Domenica,State,23,1,40
2023-02-25 14:11:31,Bari,Sabato,State,26,4,108
2023-07-19 06:52:24,Bari,Mercoledì,Urban,4,7,105
2023-08-01 05:58:14,Milano,Martedì,Urban,26,4,123
2023-05-12 10:05:06,Genova,Venerdì,Highway,18,13,138
2024-09-11 23:08:13,Bari,Mercoledì,State,21,9,50
2025-06-21 20:05:20,Firenze,Sabato,Urban,8,6,33
2025-01-29 07:17:05,Bari,Mercoledì,Highway,6,14,87
2024-01-03 15:34:53,Genova,Mercoledì,State,23,12,48
2023-09-20 02:11:48,Firenze,Mercoledì,State,29,12,60
2023-02-14 02:23:15,Firenze,Martedì,Highway,15,6,110
2024-02-22 19:24:55,Roma,Giovedì,Urban,24,4,62
2022-10-21 23:16:53,Milano,Venerdì,Urban,1,9,79
2023-10-11 11:14:22,Roma,Mercoledì,Urban,23,4,88
2022-07-29 09:21:25,Torino,Venerdì,Highway,26,6,102
2024-10-13 11:38:17,Bologna,Domenica,State,22,8,48
2023-03-07 18:51:19,Napoli,Martedì,Highway,17,1,102
2024-08-04 16:00:40,Torino,Domenica,State,0,7,78
2023-08-30 14:24:06,Torino,Mercoledì,State,26,11,95
2025-05-02 00:34:40,Torino,Venerdì,Urban,2,10,55
2024-05-26 11:57:02,Torino,Domenica,Highway,13,11,115
2024-12-01 13:37:20,Roma,Domenica,Urban,5,2,67
2024-04-11 21:33:00,Roma,Giovedì,Highway,25,3,47
2025-02-18 19:17:26,Napoli,Martedì,Urban,2,8,142
2024-10-06 21:36:46,Bologna,Domenica,Highway,15,1,109
2024-06-16 22:33:16,Bologna,Domenica,Highway,25,9,138
2023-11-17 08:05:50,Roma,Venerdì,Highway,16,10,92
2022-09-25 16:39:28,Firenze,Domenica,Urban,17,3,56
2022-10-29 01:14:57,Roma,Sabato,Urban,0,15,150
2022-12-08 15:33:29,Bari,Giovedì,Highway,23,11,63
2024-06-24 15:23:38,Bari,Lunedì,State,7,9,30
2023-01-25 10:22:04,Firenze,Mercoledì,Highway,1,9,141
2022-07-20 19:08:04,Firenze,Mercoledì,Highway,22,0,58
2025-01-13 17:25:16,Milano,Lunedì,Urban,2,8,123
2023-01-17 08:42:34,Bologna,Martedì,Highway,28,10,117
2023-04-01 17:22:34,Genova,Sabato,Highway,16,15,59
2024-11-11 05:51:48,Torino,Lunedì,Urban,7,15,61
2022-07-03 16:58:59,Bologna,Domenica,Highway,9,0,131
2025-02-11 06:52:14,Roma,Martedì,Highway,12,15,122
2025-01-16 15:08:14,Bologna,Giovedì,Highway,16,6,63
2022-08-15 07:09:14,Napoli,Lunedì,Highway,20,8,80
2023-12-04 18:42:58,Roma,Lunedì,State,3,14,144
2024-11-03 15:29:56,Milano,Domenica,Highway,11,3,37
2022-11-07 08:07:20,Bari,Lunedì,Urban,9,8,62
2023-02-01 21:27:43,Firenze,Mercoledì,Highway,13,3,65
2025-02-08 18:13:58,Torino,Sabato,State,9,4,128
2024-12-16 03:21:07,Milano,Lunedì,Highway,12,5,33
2023-07-03 10:23:57,Bologna,Lunedì,Highway,4,3,42
2024-03-05 15:40:57,Bologna,Martedì,Urban,23,1,73
2024-03-22 14:50:10,Genova,Venerdì,Urban,10,14,92
2024-06-15 12:18:29,Milano,Sabato,State,21,5,43
2025-05-01 04:19:26,Milano,Giovedì,State,3,6,88
2022-07-06 01:54:43,Firenze,Mercoledì,Highway,23,7,46
2023-11-10 19:37:20,Milano,Venerdì,Highway,24,4,64
2023-08-10 21:10:12,Napoli,Giovedì,Highway,21,6,146
2025-03-31 06:28:30,Torino,Lunedì,Highway,16,1,92
2024-02-06 05:34:10,Bologna,Martedì,State,26,8,42
2023-03-29 21:06:47,Napoli,Mercoledì,State,3,7,122
2024-08-03 18:58:48,Roma,Sabato,State,19,10,115
2022-10-14 16:37:24,Bologna,Venerdì,Highway,28,15,88
2024-03-22 01:24:12,Napoli,Venerdì,Highway,12,9,99
2025-04-09 00:56:10,Milano,Mercoledì,State,8,3,123
2022-10-24 07:53:59,Milano,Lunedì,Urban,30,7,53
2023-08-09 11:22:48,Firenze,Mercoledì,Highway,21,9,33
2023-12-09 20:39:36,Bologna,Sabato,Urban,9,6,41
2023-03-06 07:22:08,Napoli,Lunedì,Urban,22,14,140
2025-01-07 04:42:47,Bologna,Martedì,State,28,1,74
2022-09-12 05:15:52,Napoli,Lunedì,State,10,1,75
2022-11-19 23:30:15,Milano,Sabato,State,26,0,35
2022-07-02 02:47:23,Torino,Sabato,Highway,17,8,136
2023-05-15 20:05:22,Bari,Lunedì,Highway,26,8,136
2023-09-27 21:26:04,Torino,Mercoledì,Urban,14,6,145
2023-07-28 20:33:28,Bari,Venerdì,Urban,27,3,147
2023-09-07 10:25:34,Bari,Giovedì,Highway,23,9,83
2022-09-08 21:14:07,Firenze,Giovedì,State,14,11,101
2025-04-17 10:50:54,Roma,Giovedì,Highway,28,15,144
2024-01-14 20:35:20,Bari,Domenica,Urban,29,12,88
2023-04-08 08:22:12,Genova,Sabato,Highway,15,5,111
2022-08-31 22:59:32,Milano,Mercoledì,State,18,13,33
2023-11-18 19:55:24,Firenze,Sabato,Urban,5,5,89
2023-12-22 01:36:45,Firenze,Venerdì,Urban,13,4,33
2024-02-12 17:33:54,Roma,Lunedì,Highway,18,2,106
2024-02-27 14:20:07,Bologna,Martedì,State,25,1,76
2024-10-12 00:07:43,Genova,Sabato,Urban,22,4,81
2025-04-07 10:55:23,Roma,Lunedì,State,29,1,78
2025-02-09 20:29:10,Napoli,Domenica,Highway,10,1,40
2022-06-26 05:16:06,Torino,Domenica,Highway,1,3,44
2024-03-15 11:38:10,Milano,Venerdì,Urban,8,3,50
2024-07-30 21:41:21,Firenze,Martedì,State,23,3,136
2023-03-25 12:53:24,Napoli,Sabato,Highway,15,8,47
2024-08-08 01:15:05,Bari,Giovedì,Urban,13,9,82
2023-05-22 07:08:16,Firenze,Lunedì,State,11,7,65
2024-05-10 06:35:37,Torino,Venerdì,State,4,15,121
2022-08-22 21:58:07,Firenze,Lunedì,State,7,15,144
2022-08-12 12:54:37,Torino,Venerdì,Urban,1,8,117
2024-07-22 04:07:50,Genova,Lunedì,Urban,25,7,38
2024-10-26 02:49:24,Torino,Sabato,State,15,12,128
2023-02-06 09:39:35,Napoli,Lunedì,Highway,6,10,89
2024-10-26 07:01:18,Napoli,Sabato,Highway,9,9,77
2024-02-07 23:56:56,Bologna,Mercoledì,Highway,26,0,103
2023-01-23 16:53:17,Genova,Lunedì,Urban,1,1,124
2023-06-28 22:44:54,Torino,Mercoledì,State,26,6,42
2024-04-07 23:50:33,Firenze,Domenica,State,17,6,106
2022-12-12 08:00:34,Bologna,Lunedì,State,23,12,36
2023-10-08 20:53:27,Torino,Domenica,Highway,10,12,138
2023-09-13 17:05:42,Firenze,Mercoledì,Highway,28,9,83
2023-01-22 23:47:27,Milano,Domenica,Highway,24,14,135
2024-08-17 11:04:29,Torino,Sabato,State,24,4,145
2024-11-04 17:03:00,Genova,Lunedì,State,11,3,144
2024-11-16 10:56:30,Firenze,Sabato,Highway,21,6,98
2023-04-30 18:35:45,Napoli,Domenica,Urban,7,1,33
2024-11-27 14:12:27,Genova,Mercoledì,State,20,12,118
2022-11-01 22:10:37,Bari,Martedì,Urban,16,12,102
2025-01-16 22:54:44,Milano,Giovedì,Highway,28,15,33
2023-10-19 05:32:14,Bari,Giovedì,State,19,13,134
2024-08-20 18:06:01,Napoli,Martedì,State,29,15,99
2025-05-21 05:44:56,Bari,Mercoledì,Urban,13,4,63
2024-04-20 04:19:25,Genova,Sabato,Urban,18,13,82
2025-03-27 12:32:13,Bari,Giovedì,Highway,11,7,98
2025-02-14 13:13:08,Roma,Venerdì,State,2,3,122
2024-07-17 19:20:49,Milano,Mercoledì,Highway,5,8,71
2022-08-10 03:30:10,Napoli,Mercoledì,Highway,10,15,115
2023-03-27 12:28:13,Bologna,Lunedì,Urban,27,0,132
2023-11-03 13:13:41,Napoli,Venerdì,Urban,0,8,114
2024-01-25 20:50:28,Firenze,Giovedì,Urban,21,13,97
2022-10-02 18:18:45,Bologna,Domenica,Urban,26,7,52
2024-12-24 05:27:54,Genova,Martedì,Urban,2,5,55
2023-11-01 19:50:09,Roma,Mercoledì,Urban,14,15,103
