Data_Ora_Incidente,Provincia,Giorno_Settimana,Tipo_Strada,Numero_Feriti,Numero_Morti,Velocita_Media_Stimata
2025-01-03 10:23:19.599198396,Napoli,Venerdì,Strada Provinciale,0,0,39
2025-01-04 12:10:06.012024048,Roma,Sabato,Autostrada,2,0,82
2025-01-05 13:56:52.424849696,Torino,Domenica,Strada Statale,4,0,74
2025-01-06 15:43:38.837675348,Torino,Lunedì,Autostrada,2,0,87
2025-01-07 17:30:25.250501000,Milano,Martedì,Strada Provinciale,4,0,33
2025-01-08 19:17:11.663326652,Roma,Mercoledì,Strada Statale,2,0,40
2025-01-09 21:03:58.076152304,Torino,Giovedì,Strada Statale,1,0,98
2025-01-10 22:50:44.488977952,Napoli,Venerdì,Autostrada,2,0,78
2025-01-12 00:37:30.901803604,Firenze,Domenica,Strada Comunale,1,0,83
2025-01-13 02:24:17.314629256,Torino,Lunedì,Autostrada,3,0,45
2025-01-14 04:11:03.727454908,Milano,Martedì,Strada Comunale,3,0,45
2025-01-15 05:57:50.140280560,Milano,Mercoledì,Autostrada,2,0,94
2025-01-16 07:44:36.553106212,Torino,Giovedì,Autostrada,0,1,95
2025-01-17 09:31:22.965931860,Milano,Venerdì,Autostrada,1,0,42
2025-01-18 11:18:09.378757512,Torino,Sabato,Strada Statale,1,0,38
2025-01-19 13:04:55.791583164,Bari,Domenica,Strada Statale,3,0,67
2025-01-20 14:51:42.204408816,Torino,Lunedì,Autostrada,0,0,50
2025-01-21 16:38:28.617234468,Roma,Martedì,Strada Comunale,3,0,49
2025-01-22 18:25:15.030060120,Torino,Mercoledì,Strada Statale,4,0,38
2025-01-23 20:12:01.442885768,Napoli,Giovedì,Strada Statale,1,0,58
2025-01-24 21:58:47.855711420,Napoli,Venerdì,Strada Statale,2,0,41
2025-01-25 23:45:34.268537072,Bari,Sabato,Strada Statale,2,0,42
2025-01-27 01:32:20.681362724,Roma,Lunedì,Strada Statale,2,0,77
2025-01-28 03:19:07.094188376,Palermo,Martedì,Autostrada,3,0,68
2025-01-29 05:05:53.507014024,Bari,Mercoledì,Autostrada,0,0,82
2025-01-30 06:52:39.919839676,Milano,Giovedì,Strada Comunale,2,0,28
2025-01-31 08:39:26.332665328,Milano,Venerdì,Strada Provinciale,4,0,70
2025-02-01 10:26:12.745490980,Milano,Sabato,Strada Statale,2,0,121
2025-02-02 12:12:59.158316632,Milano,Domenica,Strada Statale,0,0,60
2025-02-03 13:59:45.571142284,Milano,Lunedì,Strada Comunale,2,0,90
2025-02-04 15:46:31.983967932,Torino,Martedì,Strada Statale,3,0,90
2025-02-05 17:33:18.396793584,Milano,Mercoledì,Autostrada,0,0,91
2025-02-06 19:20:04.809619236,Roma,Giovedì,Autostrada,1,0,74
2025-02-07 21:06:51.222444888,Firenze,Venerdì,Strada Comunale,0,0,84
2025-02-08 22:53:37.635270540,Milano,Sabato,Strada Comunale,0,0,87
2025-02-10 00:40:24.048096192,Firenze,Lunedì,Autostrada,5,0,85
2025-02-11 02:27:10.460921840,Roma,Martedì,Autostrada,2,0,42
2025-02-12 04:13:56.873747492,Milano,Mercoledì,Autostrada,2,0,27
2025-02-13 06:00:43.286573144,Torino,Giovedì,Strada Comunale,3,0,31
2025-02-14 07:47:29.699398796,Torino,Venerdì,Autostrada,1,0,63
2025-02-15 09:34:16.112224448,Firenze,Sabato,Autostrada,1,0,84
2025-02-16 11:21:02.525050096,Bologna,Domenica,Strada Comunale,1,0,42
2025-02-17 13:07:48.937875748,Firenze,Lunedì,Autostrada,2,0,93
2025-02-18 14:54:35.350701400,Roma,Martedì,Strada Comunale,2,0,57
2025-02-19 16:41:21.763527052,Milano,Mercoledì,Autostrada,3,0,57
2025-02-20 18:28:08.176352704,Bologna,Giovedì,Autostrada,3,0,49
2025-02-21 20:14:54.589178352,Firenze,Venerdì,Autostrada,0,0,22
2025-02-22 22:01:41.002004008,Palermo,Sabato,Strada Comunale,0,0,75
2025-02-23 23:48:27.414829656,Napoli,Domenica,Strada Comunale,2,0,112
2025-02-25 01:35:13.827655312,Roma,Martedì,Strada Comunale,2,0,68
2025-02-26 03:22:00.240480960,Bologna,Mercoledì,Strada Statale,1,0,23
2025-02-27 05:08:46.653306608,Roma,Giovedì,Strada Comunale,3,0,89
2025-02-28 06:55:33.066132264,Bari,Venerdì,Autostrada,1,0,29
2025-03-01 08:42:19.478957912,Firenze,Sabato,Strada Statale,1,0,39
2025-03-02 10:29:05.891783568,Napoli,Domenica,Strada Comunale,2,0,64
2025-03-03 12:15:52.304609216,Bologna,Lunedì,Autostrada,1,0,73
2025-03-04 14:02:38.717434864,Bologna,Martedì,Autostrada,3,0,44
2025-03-05 15:49:25.130260520,Milano,Mercoledì,Autostrada,1,0,63
2025-03-06 17:36:11.543086168,Bari,Giovedì,Autostrada,1,0,87
2025-03-07 19:22:57.955911824,Napoli,Venerdì,Autostrada,1,0,91
2025-03-08 21:09:44.368737472,Firenze,Sabato,Strada Statale,1,0,101
2025-03-09 22:56:30.781563120,Roma,Domenica,Strada Statale,2,0,117
2025-03-11 00:43:17.194388776,Firenze,Martedì,Strada Comunale,4,0,90
2025-03-12 02:30:03.607214424,Roma,Mercoledì,Strada Comunale,1,0,64
2025-03-13 04:16:50.020040080,Milano,Giovedì,Strada Statale,2,0,91
2025-03-14 06:03:36.432865728,Bari,Venerdì,Strada Statale,2,0,81
2025-03-15 07:50:22.845691384,Milano,Sabato,Strada Statale,3,0,82
2025-03-16 09:37:09.258517032,Roma,Domenica,Strada Statale,1,0,74
2025-03-17 11:23:55.671342680,Palermo,Lunedì,Strada Statale,0,0,47
2025-03-18 13:10:42.084168336,Palermo,Martedì,Strada Comunale,1,0,44
2025-03-19 14:57:28.496993984,Torino,Mercoledì,Strada Statale,3,0,67
2025-03-20 16:44:14.909819640,Torino,Giovedì,Strada Statale,2,0,73
2025-03-21 18:31:01.322645288,Napoli,Venerdì,Strada Statale,2,0,53
2025-03-22 20:17:47.735470936,Roma,Sabato,Strada Statale,1,0,80
2025-03-23 22:04:34.148296592,Roma,Domenica,Strada Provinciale,0,0,122
2025-03-24 23:51:20.561122240,Torino,Lunedì,Strada Comunale,4,0,26
2025-03-26 01:38:06.973947896,Bologna,Mercoledì,Autostrada,2,1,84
2025-03-27 03:24:53.386773544,Bologna,Giovedì,Strada Comunale,2,0,68
2025-03-28 05:11:39.799599192,Bologna,Venerdì,Strada Statale,1,0,81
2025-03-29 06:58:26.212424848,Milano,Sabato,Strada Comunale,1,0,59
2025-03-30 08:45:12.625250496,Napoli,Domenica,Strada Comunale,1,0,66
2025-03-31 10:31:59.038076152,Milano,Lunedì,Strada Statale,2,0,73
2025-04-01 12:18:45.450901800,Napoli,Martedì,Autostrada,1,0,62
2025-04-02 14:05:31.863727456,Napoli,Mercoledì,Strada Statale,4,0,31
2025-04-03 15:52:18.276553104,Firenze,Giovedì,Strada Statale,3,0,64
2025-04-04 17:39:04.689378752,Roma,Venerdì,Strada Comunale,1,0,34
2025-04-05 19:25:51.102204408,Milano,Sabato,Strada Statale,3,0,86
2025-04-06 21:12:37.515030056,Milano,Domenica,Autostrada,0,0,23
2025-04-07 22:59:23.927855712,Bologna,Lunedì,Strada Comunale,3,0,95
2025-04-09 00:46:10.340681360,Torino,Mercoledì,Strada Provinciale,3,0,80
2025-04-10 02:32:56.753507008,Milano,Giovedì,Strada Statale,1,0,80
2025-04-11 04:19:43.166332664,Milano,Venerdì,Autostrada,4,0,20
2025-04-12 06:06:29.579158312,Bologna,Sabato,Strada Statale,2,0,61
2025-04-13 07:53:15.991983968,Milano,Domenica,Autostrada,2,0,98
2025-04-14 09:40:02.404809616,Firenze,Lunedì,Strada Provinciale,3,0,57
2025-04-15 11:26:48.817635272,Bologna,Martedì,Autostrada,1,0,43
2025-04-16 13:13:35.230460920,Milano,Mercoledì,Strada Statale,0,0,54
2025-04-17 15:00:21.643286568,Milano,Giovedì,Strada Statale,0,0,68
2025-04-18 16:47:08.056112224,Palermo,Venerdì,Strada Statale,2,0,48
2025-04-19 18:33:54.468937872,Roma,Sabato,Strada Comunale,2,0,100
2025-04-20 20:20:40.881763528,Roma,Domenica,Strada Comunale,4,0,68
2025-04-21 22:07:27.294589176,Firenze,Lunedì,Autostrada,4,0,56
2025-04-22 23:54:13.707414824,Bari,Martedì,Autostrada,3,0,37
2025-04-24 01:41:00.120240480,Palermo,Giovedì,Autostrada,0,0,82
2025-04-25 03:27:46.533066128,Bologna,Venerdì,Strada Provinciale,3,0,81
2025-04-26 05:14:32.945891784,Roma,Sabato,Strada Comunale,2,0,50
2025-04-27 07:01:19.358717432,Milano,Domenica,Strada Statale,2,0,20
2025-04-28 08:48:05.771543080,Bologna,Lunedì,Strada Comunale,4,0,80
2025-04-29 10:34:52.184368736,Torino,Martedì,Strada Comunale,2,0,65
2025-04-30 12:21:38.597194384,Napoli,Mercoledì,Autostrada,1,0,78
2025-05-01 14:08:25.010020040,Bari,Giovedì,Strada Provinciale,2,0,118
2025-05-02 15:55:11.422845688,Milano,Venerdì,Strada Statale,2,0,69
2025-05-03 17:41:57.835671344,Napoli,Sabato,Strada Statale,1,0,57
2025-05-04 19:28:44.248496992,Milano,Domenica,Strada Statale,1,0,41
2025-05-05 21:15:30.661322640,Napoli,Lunedì,Autostrada,4,0,62
2025-05-06 23:02:17.074148296,Milano,Martedì,Autostrada,4,0,74
2025-05-08 00:49:03.486973944,Milano,Giovedì,Strada Comunale,1,0,71
2025-05-09 02:35:49.899799600,Milano,Venerdì,Autostrada,2,0,113
2025-05-10 04:22:36.312625248,Torino,Sabato,Strada Comunale,1,0,82
2025-05-11 06:09:22.725450896,Bologna,Domenica,Autostrada,2,0,66
2025-05-12 07:56:09.138276552,Torino,Lunedì,Strada Statale,3,0,52
2025-05-13 09:42:55.551102200,Palermo,Martedì,Strada Statale,2,1,76
2025-05-14 11:29:41.963927856,Roma,Mercoledì,Strada Statale,1,0,47
2025-05-15 13:16:28.376753504,Roma,Giovedì,Strada Comunale,0,0,74
2025-05-16 15:03:14.789579152,Firenze,Venerdì,Strada Statale,1,0,82
2025-05-17 16:50:01.202404808,Roma,Sabato,Strada Statale,5,0,64
2025-05-18 18:36:47.615230456,Palermo,Domenica,Strada Statale,3,0,54
2025-05-19 20:23:34.028056112,Milano,Lunedì,Strada Comunale,1,0,20
2025-05-20 22:10:20.440881760,Palermo,Martedì,Strada Provinciale,2,0,98
2025-05-21 23:57:06.853707416,Milano,Mercoledì,Strada Comunale,2,0,80
2025-05-23 01:43:53.266533064,Firenze,Venerdì,Autostrada,1,0,80
2025-05-24 03:30:39.679358712,Napoli,Sabato,Autostrada,2,0,30
2025-05-25 05:17:26.092184368,Palermo,Domenica,Strada Statale,4,0,104
2025-05-26 07:04:12.505010016,Milano,Lunedì,Strada Statale,1,0,58
2025-05-27 08:50:58.917835672,Torino,Martedì,Autostrada,2,0,62
2025-05-28 10:37:45.330661320,Palermo,Mercoledì,Strada Statale,2,0,43
2025-05-29 12:24:31.743486968,Napoli,Giovedì,Strada Statale,0,0,25
2025-05-30 14:11:18.156312624,Torino,Venerdì,Strada Statale,2,0,98
2025-05-31 15:58:04.569138272,Torino,Sabato,Strada Comunale,2,0,102
2025-06-01 17:44:50.981963928,Napoli,Domenica,Autostrada,1,0,65
2025-06-02 19:31:37.394789576,Torino,Lunedì,Autostrada,1,0,53
2025-06-03 21:18:23.807615224,Torino,Martedì,Strada Comunale,2,0,60
2025-06-04 23:05:10.220440880,Bari,Mercoledì,Strada Statale,1,0,61
2025-06-06 00:51:56.633266528,Milano,Venerdì,Strada Comunale,5,0,40
2025-06-07 02:38:43.046092184,Roma,Sabato,Strada Statale,0,0,62
2025-06-08 04:25:29.458917832,Palermo,Domenica,Autostrada,1,0,73
2025-06-09 06:12:15.871743488,Firenze,Lunedì,Strada Comunale,0,0,95
2025-06-10 07:59:02.284569136,Napoli,Martedì,Strada Comunale,4,0,70
2025-06-11 09:45:48.697394784,Torino,Mercoledì,Strada Comunale,2,0,30
2025-06-12 11:32:35.110220440,Roma,Giovedì,Strada Statale,1,0,78
2025-06-13 13:19:21.523046088,Milano,Venerdì,Strada Statale,5,0,63
2025-06-14 15:06:07.935871744,Napoli,Sabato,Strada Statale,1,0,104
2025-06-15 16:52:54.348697392,Roma,Domenica,Autostrada,2,0,105
2025-06-16 18:39:40.761523040,Torino,Lunedì,Strada Provinciale,3,0,106
2025-06-17 20:26:27.174348696,Milano,Martedì,Autostrada,2,0,55
2025-06-18 22:13:13.587174344,Palermo,Mercoledì,Strada Provinciale,1,0,119
2025-06-20 00:00:00.000000000,Palermo,Venerdì,Strada Statale,2,0,78
